transaction_id,merchant,amount,timestamp,upi_reference,category,year,month,day,hour,minute,day_of_week,is_weekend,is_month_start,is_month_end,amount_rounded,amount_log,is_round_amount,amount_last_digit,amount_decimal,is_large_transaction,is_micro_transaction,merchant_length,merchant_word_count,merchant_uppercase_count,merchant_lowercase_count,merchant_digit_count,merchant_special_char_count,merchant_has_upi_prefix,merchant_has_numbers,merchant_has_city,merchant_has_pvt_ltd,merchant_all_caps,merchant_first_char,merchant_last_char,payment_method,payment_app,card_type,bank_name,is_online,is_contactless,requires_otp,city,location_type,merchant_city,is_same_city,distance_from_home_km,is_recurring,merchant_visit_count,days_since_last_transaction,transaction_sequence_number,time_since_last_txn_hours,is_first_time_merchant,merchant_category_frequency,avg_monthly_spend_category,is_unusual_time,description,narration,merchant_category_code,currency,exchange_rate,tax_amount,tip_amount,discount_amount,cashback_amount,risk_score,is_verified_merchant,merchant_rating,transaction_status,failure_reason
250D4E894138C45A,UPI/DMart/768325,4274.81,2025-10-20 16:39:00,NEFT692638337,Food - Groceries,2025,10,20,16,39,0,0,0,0,4275.0,8.3607,0,4,0.81,0,0,16,1,5,3,6,2,1,1,0,0,0,U,5,Debit Card,Bank App,Amex,HDFC,1,0,1,Bhopal,Online,Bhopal,1,9.55,0,44,4,555,46.5,0,50,7385.79,0,UPI/UPI/DMart/768325/Rs.4274.81,Paid to UPI/DMart/768325,5411,INR,1.0,0.0,0.0,0.0,0.0,0.0384,1,3.4,Success,N/A
11FD19A13C8CFD7D,JioMart-2285,4572.32,2025-05-01 00:50:00,NEFT649217549,Food - Groceries,2025,5,1,0,50,3,0,1,0,4572.0,8.428,0,2,0.32,0,0,12,1,2,5,4,1,0,1,0,0,0,J,5,Credit Card,Bank App,Visa,Axis,1,1,1,Indore,Online,Indore,1,5.83,0,11,76,305,30.95,0,17,9051.75,1,Debit Card Transaction - JioMart-2285,Paid to JioMart-2285,5411,INR,1.0,0.0,0.0,0.0,0.0,0.2783,1,3.4,Pending,N/A
30B706D5547C85A7,Kamat Restaurant - Chennai,558.25,2025-01-23 05:46:00,RTGS661119693,Food - Dining Out,2025,1,23,5,46,3,0,0,0,558.0,6.3266,0,8,0.25,0,0,26,4,3,19,0,1,0,0,1,0,0,K,i,UPI,GPay,N/A,BOB,1,1,1,Lucknow,Restaurant,Lucknow,1,2.89,0,17,32,80,33.11,1,33,2986.67,1,UPI/Kamat Restaurant - Chennai/Rs.558.25,Payment for food - dining out,5814,INR,1.0,0.0,73.79,0.0,14.7,0.4064,0,4.4,Pending,N/A
B56B6F9EB64A4690,UPI-Flipkart,3695.57,2024-12-07 19:38:00,UPI429378203,Shopping - Essentials,2024,12,7,19,38,5,1,0,0,3696.0,8.2152,0,5,0.57,0,0,12,1,4,7,0,1,1,0,0,0,0,U,t,UPI,PhonePe,N/A,ICICI,1,1,1,Delhi,Online,Delhi,1,9.63,0,2,47,137,98.14,1,21,5078.73,0,UPI-Flipkart - Online Payment,Paid to UPI-Flipkart,5912,INR,1.0,0.0,0.0,0.0,0.0,0.1706,1,4.8,Success,N/A
423CF3B664227DEF,DISNEY HOTSTAR,149.0,2025-06-08 13:58:00,IMPS368474778,Entertainment,2025,6,8,13,58,6,1,0,0,149.0,5.0106,0,9,0.0,0,0,14,2,13,0,0,0,0,0,0,0,1,D,R,Wallet,Paytm,N/A,SBI,1,1,0,Lucknow,Online,Bangalore,0,37.02,0,7,78,478,136.42,0,22,797.13,0,UPI/DISNEY HOTSTAR/Rs.149.0,POS transaction at DISNEY HOTSTAR,7841,INR,1.0,26.82,0.0,0.0,0.0,0.1537,1,3.4,Success,N/A
04E2BCAECAE4D8C3,Metro Cash & Carry-2048,2815.03,2025-07-19 15:20:00,NEFT829306358,Food - Groceries,2025,7,19,15,20,5,1,0,0,2815.0,7.9431,0,5,0.03,0,0,23,4,3,11,4,2,0,1,0,0,0,M,8,Debit Card,Bank App,Amex,SBI,0,1,1,Hyderabad,Online,Pune,0,42.09,0,25,34,158,28.54,0,34,9699.4,0,UPI/Metro Cash & Carry-2048/Rs.2815.03,Metro Cash & Carry-2048 - Purchase,5411,INR,1.0,0.0,0.0,0.0,0.0,0.1126,1,3.4,Success,N/A
42858364E4E56D4D,ACT Fibernet Mumbai,799.0,2025-03-26 11:10:00,IMPS827790302,Bills & Utilities,2025,3,26,11,10,2,0,0,1,799.0,6.6846,0,9,0.0,0,0,19,3,5,12,0,0,0,0,1,0,0,A,i,UPI,PhonePe,N/A,HDFC,1,1,0,Mumbai,Online,Mumbai,1,10.66,1,14,29,117,28.78,1,31,2729.01,0,Payment to ACT Fibernet Mumbai,Payment for bills & utilities,4900,INR,1.0,0.0,0.0,0.0,0.0,0.2047,1,4.2,Success,N/A
3522954B5D2ABA0E,UPI/PharmEasy/406529,2409.69,2025-09-08 04:33:00,NEFT295539235,Shopping - Essentials,2025,9,8,4,33,0,0,0,0,2410.0,7.7877,0,9,0.69,0,0,20,1,5,7,6,2,1,1,0,0,0,U,9,Credit Card,Bank App,Rupay,SBI,1,0,1,Hyderabad,Online,Hyderabad,1,2.09,0,5,44,833,71.21,1,8,5908.63,1,Payment to UPI/PharmEasy/406529,Payment for shopping - essentials,5912,INR,1.0,0.0,0.0,487.13,0.0,0.4709,1,4.0,Pending,N/A
602B2BCBB82C5022,Lifestyle Stores,11054.4,2025-08-06 04:38:00,IMPS662567474,Shopping - Non-Essentials,2025,8,6,4,38,2,0,0,0,11054.0,9.3107,0,4,0.4,1,0,16,2,2,13,0,0,0,0,0,0,0,L,s,Debit Card,Bank App,Mastercard,SBI,1,1,1,Bangalore,Online,Bangalore,1,12.37,0,3,22,424,26.88,0,9,4470.0,1,Lifestyle Stores - Online Payment,Paid to Lifestyle Stores,5699,INR,1.0,0.0,0.0,0.0,0.0,0.5987,1,4.5,Success,N/A
2BD79F44C4303E8F,Thyrocare,7242.27,2025-08-09 18:51:00,NEFT653896755,Health & Fitness,2025,8,9,18,51,5,1,0,0,7242.0,8.8878,0,2,0.27,1,0,9,1,1,8,0,0,0,0,0,0,0,T,e,Net Banking,Bank App,N/A,HDFC,1,1,1,Hyderabad,Online,Nagpur,0,35.78,0,3,32,413,1.82,0,22,1250.79,0,Payment to Thyrocare,Payment for health & fitness,8011,INR,1.0,0.0,0.0,0.0,0.0,0.3672,1,4.6,Success,N/A
EFC5D1EF0FEC7BEC,Vedantu,49999.0,2025-01-25 11:43:00,UPI446745758,Education,2025,1,25,11,43,5,1,0,1,49999.0,10.8198,0,9,0.0,1,0,7,1,1,6,0,0,0,0,0,0,0,V,u,Net Banking,PhonePe,N/A,Kotak,1,0,1,Kolkata,Office,Kolkata,1,1.64,1,2,19,961,20.97,0,11,11103.54,0,Payment to Vedantu,Paid to Vedantu,8211,INR,1.0,0.0,0.0,0.0,0.0,0.4071,1,3.3,Success,N/A
89DAE377007E0A2E,Subway,358.14,2025-10-08 16:32:00,IMPS708385402,Food - Dining Out,2025,10,8,16,32,2,0,0,0,358.0,5.8837,0,8,0.14,0,0,6,1,1,5,0,0,0,0,0,0,0,S,y,UPI,Paytm,N/A,PNB,1,1,1,Bangalore,Restaurant,Bangalore,1,1.89,0,4,14,965,11.14,0,8,4486.75,0,Payment to Subway,Paid to Subway,5812,INR,1.0,0.0,0.0,0.0,0.0,0.0918,1,3.2,Success,N/A
9509AD877647EDB1,UPI/METRO CASH & CARRY/429476,3743.73,2025-09-26 16:51:00,UPI795015345,Food - Groceries,2025,9,26,16,51,4,0,0,1,3744.0,8.2281,0,3,0.73,0,0,29,4,17,0,6,3,1,1,0,0,1,U,6,UPI,Amazon Pay,N/A,ICICI,1,1,1,Kolkata,Store,Kolkata,1,7.97,0,50,89,883,29.57,0,52,6498.04,0,Payment to UPI/METRO CASH & CARRY/429476,Online payment - UPI/METRO CASH & CARRY/429476,5422,INR,1.0,0.0,0.0,0.0,0.0,0.002,1,3.6,Success,N/A
5B68E03E6D353D95,PlayStation Store INDIA,763.01,2025-01-11 07:58:00,UPI619748944,Entertainment,2025,1,11,7,58,5,1,0,0,763.0,6.6386,0,3,0.01,0,0,23,3,8,13,0,0,0,0,0,0,0,P,A,UPI,BHIM,N/A,PNB,1,1,1,Chandigarh,Online,Chandigarh,1,10.56,0,2,32,761,21.77,1,5,1893.72,0,PlayStation Store INDIA - Online Payment,POS transaction at PlayStation Store INDIA,7841,INR,1.0,137.34,0.0,0.0,0.0,0.1801,1,4.1,Success,N/A
7E16C19F78B03B98,MISCELLANEOUS TRANSACTION,121637.5,2025-04-21 11:16:00,NEFT587773307,Other,2025,4,21,11,16,0,0,0,0,121638.0,11.7088,0,7,0.5,1,0,25,2,24,0,0,0,0,0,0,0,1,M,N,Debit Card,Bank App,Visa,Axis,0,0,1,Bhopal,Office,Bhopal,1,9.53,0,5,66,4,16.78,0,12,525.12,0,Debit Card Transaction - MISCELLANEOUS TRANSACTION,Online payment - MISCELLANEOUS TRANSACTION,9999,INR,1.0,0.0,0.0,0.0,0.0,0.4433,0,4.7,Success,N/A
14023DCF2BA293C5,Metro-Cash-&-Carry,1306.27,2025-04-27 05:20:00,NEFT448247959,Food - Groceries,2025,4,27,5,20,6,1,0,1,1306.0,7.1757,0,6,0.27,0,0,18,1,3,11,0,4,0,0,0,0,0,M,y,Credit Card,Bank App,Rupay,PNB,1,1,1,Jaipur,Online,Jaipur,1,3.03,0,38,6,930,33.3,0,39,7866.12,1,Payment to Metro-Cash-&-Carry,Metro-Cash-&-Carry - Purchase,5422,INR,1.0,0.0,0.0,0.0,52.04,0.2537,1,4.1,Success,N/A
A5EBC84B297376C3,Lenskart,7917.96,2025-04-21 18:00:00,RTGS196116112,Shopping - Non-Essentials,2025,4,21,18,0,0,0,0,0,7918.0,8.977,0,7,0.96,1,0,8,1,1,7,0,0,0,0,0,0,0,L,t,Debit Card,Bank App,Mastercard,SBI,0,0,1,Kochi,Online,Kolkata,0,39.34,0,1,14,220,143.99,1,12,3955.8,0,Debit Card Transaction - Lenskart,POS transaction at Lenskart,5651,INR,1.0,0.0,0.0,1938.31,0.0,0.536,1,4.0,Success,N/A
420E1F60B26A76D7,Udupi Krishna ONLINE,1060.57,2025-07-26 19:27:00,IMPS776133165,Food - Dining Out,2025,7,26,19,27,5,1,0,1,1061.0,6.9675,0,0,0.57,0,0,20,3,8,10,0,0,0,0,0,0,0,U,E,Debit Card,Bank App,Mastercard,Axis,0,0,1,Pune,Restaurant,Pune,1,12.43,0,1,45,342,78.25,0,20,1539.28,0,Debit Card Transaction - Udupi Krishna ONLINE,Paid to Udupi Krishna ONLINE,5812,INR,1.0,53.03,87.3,0.0,0.0,0.1472,1,4.4,Pending,N/A
D60E3FBB32973C98,MISCELLANEOUS TRANSACTION,888956.3,2025-05-20 14:01:00,UPI457785463,Other,2025,5,20,14,1,1,0,0,0,888956.0,13.6978,0,6,0.3,1,0,25,2,24,0,0,0,0,0,0,0,1,M,N,Debit Card,Bank App,Amex,Canara,1,0,1,Kolkata,Home,Chennai,0,22.36,0,20,73,342,7.8,1,30,2377.44,0,UPI/MISCELLANEOUS TRANSACTION/Rs.888956.3,Paid to MISCELLANEOUS TRANSACTION,9999,INR,1.0,0.0,0.0,0.0,0.0,0.5524,1,4.1,Pending,N/A
2929018C293AAA55,NEFT Payment,47539.97,2025-01-11 11:13:00,UPI349928936,Transfer - Personal,2025,1,11,11,13,5,1,0,0,47540.0,10.7693,0,9,0.97,1,0,12,2,5,6,0,0,0,0,0,0,0,N,t,Debit Card,Bank App,Rupay,ICICI,0,0,1,Chandigarh,Online,Chandigarh,1,8.14,0,12,23,905,44.68,0,23,4776.88,0,UPI/NEFT Payment/Rs.47539.97,Paid to NEFT Payment,6012,INR,1.0,0.0,0.0,0.0,0.0,0.4055,1,3.5,Success,N/A
4DFB29EB6461E491,UPI/UPI-Udemy/445797,499.0,2024-12-26 05:56:00,UPI574826485,Education,2024,12,26,5,56,3,0,0,1,499.0,6.2146,0,9,0.0,0,0,20,1,7,4,6,3,1,1,0,0,0,U,7,Wallet,Paytm,N/A,HDFC,1,1,0,Delhi,Office,Delhi,1,7.13,1,9,27,858,109.96,0,29,12940.44,1,UPI/UPI/UPI-Udemy/445797/Rs.499,POS transaction at UPI/UPI-Udemy/445797,5942,INR,1.0,89.82,0.0,0.0,0.0,0.2255,1,3.1,Pending,N/A
327B0D56085EEFEF,UPI/Freecharge Mumbai/988640,22647.16,2025-07-31 22:53:00,UPI650362840,Transfer - Personal,2025,7,31,22,53,3,0,0,1,22647.0,10.0278,0,7,0.16,1,0,28,2,5,14,6,2,1,1,1,0,0,U,0,Credit Card,Bank App,Amex,Axis,1,1,1,Bhopal,Home,Bhopal,1,3.2,0,15,40,185,45.75,0,29,9384.37,0,Payment to UPI/Freecharge Mumbai/988640,UPI/Freecharge Mumbai/988640 - Purchase,6012,INR,1.0,0.0,0.0,0.0,0.0,0.3816,1,4.9,Success,N/A
16FB0ED59A5846BE,UPI/XboxStore/648463,1488.33,2025-05-05 20:46:00,NEFT601668624,Entertainment,2025,5,5,20,46,0,0,1,0,1488.0,7.3061,0,8,0.33,0,0,20,1,5,7,6,2,1,1,0,0,0,U,3,UPI,GPay,N/A,ICICI,1,1,1,Pune,Online,Pune,1,3.75,0,10,47,180,161.65,0,28,1245.16,0,Payment to UPI/XboxStore/648463,UPI/XboxStore/648463 - Purchase,7929,INR,1.0,267.9,0.0,0.0,0.0,0.0762,1,5.0,Success,N/A
59DE3426B614B61B,UPI/FirstCry/219594,7709.7,2025-09-18 22:56:00,NEFT665477239,Shopping - Essentials,2025,9,18,22,56,3,0,0,0,7710.0,8.9504,0,9,0.7,1,0,19,1,5,6,6,2,1,1,0,0,0,U,4,UPI,Paytm,N/A,HDFC,1,1,1,Pune,Online,Pune,1,6.86,0,2,78,721,10.61,1,11,6126.58,0,Payment to UPI/FirstCry/219594,Paid to UPI/FirstCry/219594,5311,INR,1.0,0.0,0.0,1429.82,0.0,0.427,0,3.2,Success,N/A
28A9BA11F38BC0D3,UPI/Google Play Games Delhi/105952,1391.88,2024-12-15 14:53:00,NEFT702803538,Entertainment,2024,12,15,14,53,6,1,0,0,1392.0,7.2391,0,1,0.88,0,0,34,4,7,16,6,2,1,1,1,0,0,U,2,UPI,BHIM,N/A,ICICI,1,1,0,Pune,Online,Pune,1,2.65,0,8,82,988,121.49,0,15,1079.54,0,UPI/Google Play Games Delhi/105952 - Online Payment,Paid to UPI/Google Play Games Delhi/105952,7929,INR,1.0,250.54,0.0,0.0,0.0,0.1327,0,3.6,Success,N/A
C5E7D428D36A3776,Fastag Recharge - Pune,194.94,2024-12-22 16:07:00,IMPS433702251,Transportation,2024,12,22,16,7,6,1,0,0,195.0,5.2778,0,4,0.94,0,0,22,4,3,15,0,1,0,0,1,0,0,F,e,Wallet,Bank App,N/A,SBI,1,1,0,Kochi,Station,Kochi,1,8.99,0,14,8,649,30.26,1,17,3352.53,0,Debit Card Transaction - Fastag Recharge - Pune,Paid to Fastag Recharge - Pune,4121,INR,1.0,0.0,0.0,0.0,0.0,0.2305,1,3.9,Success,N/A
BC89901F79481EC7,UPI/Instamart Lucknow/326545,186.82,2025-05-23 23:17:00,IMPS717546197,Food - Delivery,2025,5,23,23,17,4,0,0,0,187.0,5.2355,0,6,0.82,0,0,28,2,5,14,6,2,1,1,1,0,0,U,5,UPI,BHIM,N/A,Canara,1,1,1,Kochi,Online,Kochi,1,9.27,1,28,2,111,22.96,0,40,2210.31,0,Debit Card Transaction - UPI/Instamart Lucknow/326545,POS transaction at UPI/Instamart Lucknow/326545,5814,INR,1.0,9.34,0.0,0.0,0.0,0.1116,1,4.0,Success,N/A
86D0D80E2E019351,PAYTM-Delhi University,999.0,2025-06-11 17:28:00,RTGS365146678,Education,2025,6,11,17,28,2,0,0,0,999.0,6.9078,0,9,0.0,0,0,22,2,7,13,0,1,1,0,1,0,0,P,y,UPI,PhonePe,N/A,ICICI,1,1,0,Bangalore,Online,Bangalore,1,6.16,1,10,17,774,123.78,0,20,11906.86,0,PAYTM-Delhi University - Online Payment,Payment for education,8220,INR,1.0,0.0,0.0,0.0,39.74,0.0578,0,3.2,Pending,N/A
DED4BF7BF7BE5201,Bharat Petroleum,2000.0,2024-11-19 18:38:00,IMPS215704349,Transportation,2024,11,19,18,38,1,0,0,0,2000.0,7.6014,1,0,0.0,0,0,16,2,2,13,0,0,0,0,0,0,0,B,m,Net Banking,Paytm,N/A,Kotak,1,1,1,Pune,Street,Pune,1,11.28,0,9,77,274,93.31,0,26,1267.12,0,Payment to Bharat Petroleum,Bharat Petroleum - Purchase,5172,INR,1.0,0.0,0.0,0.0,0.0,0.0368,1,3.8,Success,N/A
A95DF08664AC16B5,Nykaa PVT LTD,7222.49,2025-08-24 18:22:00,UPI287858609,Shopping - Essentials,2025,8,24,18,22,6,1,0,0,7222.0,8.8851,0,2,0.49,1,0,13,3,7,4,0,0,0,0,0,1,0,N,D,Debit Card,Bank App,Rupay,ICICI,0,0,1,Kochi,Online,Chandigarh,0,49.74,0,8,66,292,94.53,0,21,5021.06,0,UPI/Nykaa PVT LTD/Rs.7222.49,Payment for shopping - essentials,5912,INR,1.0,0.0,0.0,0.0,0.0,0.3005,1,4.5,Success,N/A
E468DE1235CF6B04,EasyMyTrip Cabs,240.02,2025-04-12 10:27:00,NEFT339680546,Transportation,2025,4,12,10,27,5,1,0,0,240.0,5.4849,0,0,0.02,0,0,15,2,4,10,0,0,0,0,0,0,0,E,s,Wallet,Bank App,N/A,Kotak,1,0,0,Pune,Station,Hyderabad,0,20.43,0,17,87,313,41.85,0,18,1739.87,0,Payment to EasyMyTrip Cabs,EasyMyTrip Cabs - Purchase,4121,INR,1.0,0.0,0.0,0.0,0.0,0.2138,1,4.9,Success,N/A
F5B7E5C76D60BEFD,MISCELLANEOUS TRANSACTION,640619.41,2025-11-06 15:18:00,NEFT148201804,Other,2025,11,6,15,18,3,0,0,0,640619.0,13.3702,0,9,0.41,1,0,25,2,24,0,0,0,0,0,0,0,1,M,N,Debit Card,Bank App,Visa,BOB,0,1,1,Delhi,Online,Delhi,1,12.92,0,4,7,830,15.28,1,17,596.16,0,UPI/MISCELLANEOUS TRANSACTION/Rs.640619.41,Paid to MISCELLANEOUS TRANSACTION,9999,INR,1.0,0.0,0.0,0.0,0.0,0.4703,1,4.2,Failed,N/A
41D0BB680CD0B283,MISCELLANEOUS TRANSACTION,734909.2,2025-08-18 00:41:00,UPI465638695,Other,2025,8,18,0,41,0,0,0,0,734909.0,13.5075,0,9,0.2,1,0,25,2,24,0,0,0,0,0,0,0,1,M,N,Credit Card,Bank App,Visa,PNB,0,0,1,Hyderabad,Online,Hyderabad,1,10.53,0,6,59,861,110.88,1,6,3928.65,1,Payment to MISCELLANEOUS TRANSACTION,Payment for other,9999,INR,1.0,0.0,0.0,0.0,27347.5,0.652,1,4.0,Failed,N/A
22E53FADD80FC9D7,Oven Story Pizza,481.72,2025-01-01 06:01:00,NEFT646503146,Food - Delivery,2025,1,1,6,1,2,0,1,0,482.0,6.1794,0,1,0.72,0,0,16,3,3,11,0,0,0,0,0,0,0,O,a,UPI,Amazon Pay,N/A,SBI,1,1,0,Chandigarh,Online,Chandigarh,1,3.36,0,8,48,832,47.23,0,28,5352.04,0,Payment to Oven Story Pizza,Paid to Oven Story Pizza,5814,INR,1.0,0.0,0.0,104.78,0.0,0.0602,1,3.3,Success,N/A
95938800BEBE58D8,Grofers Bhopal,1934.34,2025-03-04 22:15:00,IMPS196592770,Food - Groceries,2025,3,4,22,15,1,0,1,0,1934.0,7.568,0,4,0.34,0,0,14,2,2,11,0,0,0,0,1,0,0,G,l,Debit Card,Bank App,Mastercard,HDFC,0,1,1,Chennai,Online,Chennai,1,2.23,0,18,76,99,23.63,0,34,6783.68,0,UPI/Grofers Bhopal/Rs.1934.34,Online payment - Grofers Bhopal,5411,INR,1.0,0.0,0.0,0.0,0.0,0.0202,0,3.3,Success,N/A
F740B8D7600997CF,UPI/Barbeque Nation INDIA/693802,740.88,2025-09-05 14:00:00,UPI187910185,Food - Dining Out,2025,9,5,14,0,4,0,1,0,741.0,6.6092,0,0,0.88,0,0,32,3,10,12,6,2,1,1,0,0,0,U,2,UPI,BHIM,N/A,PNB,1,1,0,Indore,Restaurant,Indore,1,1.83,0,12,49,150,12.29,1,12,4430.89,0,Debit Card Transaction - UPI/Barbeque Nation INDIA/693802,POS transaction at UPI/Barbeque Nation INDIA/693802,5812,INR,1.0,0.0,0.0,0.0,0.0,0.2199,1,4.2,Success,N/A
E7E36DEA5A487112,University Book Depot,4825.99,2025-08-03 11:04:00,UPI275753355,Shopping - Essentials,2025,8,3,11,4,6,1,1,0,4826.0,8.482,0,5,0.99,0,0,21,3,3,16,0,0,0,0,0,0,0,U,t,Credit Card,Bank App,Amex,HDFC,1,0,1,Mumbai,Online,Mumbai,1,9.88,0,2,50,402,112.49,1,9,2028.14,0,UPI/University Book Depot/Rs.4825.99,University Book Depot - Purchase,5399,INR,1.0,0.0,0.0,333.52,0.0,0.1615,1,4.1,Pending,N/A
ABB2FBAA72DEF52B,UPI/Food Panda - Nagpur/909256,498.92,2025-06-03 06:51:00,RTGS822467290,Food - Delivery,2025,6,3,6,51,1,0,1,0,499.0,6.2144,0,8,0.92,0,0,30,4,6,12,6,3,1,1,1,0,0,U,6,Debit Card,Bank App,Mastercard,HDFC,0,0,1,Bangalore,Online,Bhopal,0,42.17,0,19,19,404,33.3,0,33,6897.4,0,UPI/Food Panda - Nagpur/909256 - Online Payment,UPI/Food Panda - Nagpur/909256 - Purchase,5814,INR,1.0,24.95,0.0,0.0,0.0,0.1214,1,4.8,Pending,N/A
AA6C76F1E1D2F29C,UPI/BHIM UPI/611877,49317.72,2025-04-23 21:14:00,NEFT168411996,Transfer - Personal,2025,4,23,21,14,2,0,0,0,49318.0,10.8061,0,7,0.72,1,0,19,2,10,0,6,2,1,1,0,0,1,U,7,Credit Card,Bank App,Visa,BOB,1,0,1,Bangalore,Office,Bangalore,1,12.26,0,10,70,289,122.43,1,18,4364.68,0,UPI/BHIM UPI/611877 - Online Payment,Online payment - UPI/BHIM UPI/611877,6012,INR,1.0,0.0,0.0,0.0,0.0,0.5427,1,3.1,Pending,N/A
A4714FDACB94AF11,PVR Cinemas,371.7,2025-01-20 09:19:00,IMPS481928767,Entertainment,2025,1,20,9,19,0,0,0,0,372.0,5.9208,0,1,0.7,0,0,11,2,4,6,0,0,0,0,0,0,0,P,s,UPI,Paytm,N/A,SBI,1,1,1,Pune,Online,Pune,1,2.96,0,10,69,315,167.42,0,29,1464.87,0,UPI/PVR Cinemas/Rs.371.7,Online payment - PVR Cinemas,7929,INR,1.0,66.91,0.0,0.0,0.0,0.1438,1,5.0,Success,N/A
E0013D9641C1B8FE,PhonePe,21815.07,2025-11-02 01:27:00,RTGS724190349,Transfer - Personal,2025,11,2,1,27,6,1,1,0,21815.0,9.9904,0,5,0.07,1,0,7,1,2,5,0,0,1,0,0,0,0,P,e,Debit Card,Bank App,Mastercard,BOB,0,0,1,Ahmedabad,Home,Ahmedabad,1,14.54,0,3,70,751,148.43,0,22,5721.96,1,UPI/PhonePe/Rs.21815.07,Online payment - PhonePe,6012,INR,1.0,0.0,0.0,0.0,0.0,0.5769,1,4.9,Success,N/A
46E791E04EF33682,UPI/IMPS Transfer Nagpur/253286,52358.56,2025-08-27 03:05:00,NEFT213269248,Transfer - Personal,2025,8,27,3,5,2,0,0,1,52359.0,10.8659,0,8,0.56,1,0,31,3,9,12,6,2,1,1,1,0,0,U,6,Debit Card,Bank App,Visa,BOB,0,0,1,Jaipur,Office,Jaipur,1,3.19,0,20,21,15,12.67,1,33,10055.58,1,Payment to UPI/IMPS Transfer Nagpur/253286,Paid to UPI/IMPS Transfer Nagpur/253286,6012,INR,1.0,0.0,0.0,0.0,0.0,0.7271,1,4.6,Success,N/A
129FB13F885567ED,Google Play Games Kolkata,1422.1,2025-08-04 15:56:00,NEFT367980524,Entertainment,2025,8,4,15,56,0,0,1,0,1422.0,7.2606,0,2,0.1,0,0,25,4,4,18,0,0,0,0,1,0,0,G,a,UPI,PhonePe,N/A,Axis,1,1,1,Chandigarh,Online,Chandigarh,1,4.89,0,11,5,100,6.26,1,16,762.84,0,Google Play Games Kolkata - Online Payment,Online payment - Google Play Games Kolkata,7929,INR,1.0,255.98,0.0,0.0,0.0,0.2353,1,4.7,Success,N/A
1756E7C17CD4BC5A,DISH TV,299.0,2025-09-10 23:08:00,RTGS391938331,Bills & Utilities,2025,9,10,23,8,2,0,0,0,299.0,5.7038,0,9,0.0,0,0,7,2,6,0,0,0,0,0,0,0,1,D,V,Wallet,Bank App,N/A,Kotak,1,1,1,Chennai,Online,Chennai,1,6.58,1,3,20,658,31.43,0,10,2300.3,0,UPI/DISH TV/Rs.299.0,POS transaction at DISH TV,4900,INR,1.0,0.0,0.0,0.0,0.0,0.0412,1,3.4,Success,N/A
40EC7294FAB7BC69,Mobikwik,99718.74,2025-08-24 18:40:00,IMPS353566374,Transfer - Personal,2025,8,24,18,40,6,1,0,0,99719.0,11.5101,0,8,0.74,1,0,8,1,1,7,0,0,0,0,0,0,0,M,k,Debit Card,Bank App,Visa,ICICI,0,1,1,Hyderabad,Online,Hyderabad,1,5.07,0,16,48,95,41.84,1,16,13273.08,0,Mobikwik - Online Payment,POS transaction at Mobikwik,6012,INR,1.0,0.0,0.0,0.0,0.0,0.4989,1,4.4,Failed,N/A
4F59001F76FF652C,MISCELLANEOUS TRANSACTION,927214.6,2024-12-13 08:19:00,NEFT287983436,Other,2024,12,13,8,19,4,0,0,0,927215.0,13.7399,0,4,0.6,1,0,25,2,24,0,0,0,0,0,0,0,1,M,N,Credit Card,Bank App,Amex,PNB,0,1,1,Pune,Office,Pune,1,14.39,0,9,72,259,132.02,1,23,1872.24,0,UPI/MISCELLANEOUS TRANSACTION/Rs.927214.6,POS transaction at MISCELLANEOUS TRANSACTION,9999,INR,1.0,0.0,0.0,0.0,0.0,0.5772,1,3.2,Pending,N/A
BFDEED847669CC7B,UPI/WhhiteHat Jr/896319,999.0,2025-08-01 08:37:00,IMPS498478218,Education,2025,8,1,8,37,4,0,1,0,999.0,6.9078,0,9,0.0,0,0,23,2,6,8,6,2,1,1,0,0,0,U,9,UPI,PhonePe,N/A,Canara,1,1,0,Kochi,Office,Kochi,1,8.9,1,8,10,875,58.76,0,13,8114.15,0,Debit Card Transaction - UPI/WhhiteHat Jr/896319,Online payment - UPI/WhhiteHat Jr/896319,8220,INR,1.0,179.82,0.0,0.0,0.0,0.0446,0,4.4,Success,N/A
A9261BB7DE7E200B,PAYTM-Dish TV,1999.0,2025-09-19 03:00:00,UPI267462353,Bills & Utilities,2025,9,19,3,0,4,0,0,0,1999.0,7.6009,0,9,0.0,0,0,13,2,8,3,0,1,1,0,0,0,0,P,V,Debit Card,Bank App,Mastercard,BOB,0,1,1,Kochi,Online,Kochi,1,6.92,1,5,22,773,150.39,0,5,3690.27,1,Debit Card Transaction - PAYTM-Dish TV,Payment for bills & utilities,4814,INR,1.0,0.0,0.0,0.0,0.0,0.2994,1,3.9,Pending,N/A
0509CB2217A320B7,Burger-King,511.63,2024-12-15 18:58:00,IMPS519437057,Food - Dining Out,2024,12,15,18,58,6,1,0,0,512.0,6.2396,0,1,0.63,0,0,11,1,2,8,0,1,0,0,0,0,0,B,g,UPI,Paytm,N/A,HDFC,1,1,1,Mumbai,Restaurant,Pune,0,42.75,0,7,49,380,23.04,1,7,4040.88,0,Burger-King - Online Payment,POS transaction at Burger-King,5814,INR,1.0,0.0,0.0,0.0,0.0,0.2586,1,4.0,Success,N/A
